country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
Brazil,BR,2024-12-29,TV,5,Squid Game,Squid Game: Season 1,11
Brazil,BR,2024-12-29,TV,6,Senna,Senna: Limited Series,5
Brazil,BR,2024-12-29,TV,7,The Manny,The Manny: Season 2,2
Brazil,BR,2024-12-29,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,81
Brazil,BR,2024-12-29,TV,9,Black Doves,Black Doves: Season 1,4
Brazil,BR,2024-12-29,TV,10,The Madness,The Madness: Limited Series,4
Brazil,BR,2024-12-22,TV,1,La Palma,La Palma: Limited Series,2
Brazil,BR,2024-12-22,TV,2,When the Phone Rings,When the Phone Rings: Limited Series,5
Brazil,BR,2024-12-22,TV,3,Virgin River,Virgin River: Season 6,1
Brazil,BR,2024-12-22,TV,4,Senna,Senna: Limited Series,4
Brazil,BR,2024-12-22,TV,5,The Manny,The Manny: Season 2,1
Brazil,BR,2024-12-22,TV,6,1992,1992: Season 1,1
Brazil,BR,2024-12-22,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,80
Brazil,BR,2024-12-22,TV,8,Black Doves,Black Doves: Season 1,3
Brazil,BR,2024-12-22,TV,9,DAN DA DAN,DAN DA DAN: Season 1,11
Brazil,BR,2024-12-22,TV,10,One Hundred Years of Solitude,One Hundred Years of Solitude: Part 1,2
Brazil,BR,2024-12-15,TV,1,La Palma,La Palma: Limited Series,1
Brazil,BR,2024-12-15,TV,2,Senna,Senna: Limited Series,3
Brazil,BR,2024-12-15,TV,3,When the Phone Rings,When the Phone Rings: Limited Series,4
Brazil,BR,2024-12-15,TV,4,Black Doves,Black Doves: Season 1,2
Brazil,BR,2024-12-15,TV,5,The Madness,The Madness: Limited Series,3
Brazil,BR,2024-12-15,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,79
Brazil,BR,2024-12-15,TV,7,Earth to Luna!,Earth to Luna!: Season 4,1
Brazil,BR,2024-12-15,TV,8,One Hundred Years of Solitude,One Hundred Years of Solitude: Part 1,1
Brazil,BR,2024-12-15,TV,9,The Empress,The Empress: Season 2,4
Brazil,BR,2024-12-15,TV,10,DAN DA DAN,DAN DA DAN: Season 1,10
Brazil,BR,2024-12-08,TV,1,Senna,Senna: Limited Series,2
Brazil,BR,2024-12-08,TV,2,The Madness,The Madness: Limited Series,2
Brazil,BR,2024-12-08,TV,3,When the Phone Rings,When the Phone Rings: Limited Series,3
Brazil,BR,2024-12-08,TV,4,Black Doves,Black Doves: Season 1,1
Brazil,BR,2024-12-08,TV,5,The Empress,The Empress: Season 2,3
Brazil,BR,2024-12-08,TV,6,The Trunk,The Trunk: Limited Series,1
Brazil,BR,2024-12-08,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,78
Brazil,BR,2024-12-08,TV,8,Asaf,Asaf: Limited Series,1
Brazil,BR,2024-12-08,TV,9,DAN DA DAN,DAN DA DAN: Season 1,9
Brazil,BR,2024-12-08,TV,10,The Empress,The Empress: Season 1,6
Brazil,BR,2024-12-01,TV,1,When the Phone Rings,When the Phone Rings: Limited Series,2
Brazil,BR,2024-12-01,TV,2,Senna,Senna: Limited Series,1
Brazil,BR,2024-12-01,TV,3,The Empress,The Empress: Season 2,2
Brazil,BR,2024-12-01,TV,4,The Madness,The Madness: Limited Series,1
Brazil,BR,2024-12-01,TV,5,The Empress,The Empress: Season 1,5
Brazil,BR,2024-12-01,TV,6,Arcane,Arcane: Season 2,4
Brazil,BR,2024-12-01,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,77
Brazil,BR,2024-12-01,TV,8,DAN DA DAN,DAN DA DAN: Season 1,8
Brazil,BR,2024-12-01,TV,9,Cobra Kai,Cobra Kai: Season 6,7
Brazil,BR,2024-12-01,TV,10,The Creature Cases,The Creature Cases: Chapter 4,1
Brazil,BR,2024-11-24,TV,1,The Empress,The Empress: Season 2,1
Brazil,BR,2024-11-24,TV,2,Cobra Kai,Cobra Kai: Season 6,6
Brazil,BR,2024-11-24,TV,3,When the Phone Rings,When the Phone Rings: Limited Series,1
Brazil,BR,2024-11-24,TV,4,Arcane,Arcane: Season 2,3
Brazil,BR,2024-11-24,TV,5,Sisters' Feud,Sisters' Feud: Season 1,2
Brazil,BR,2024-11-24,TV,6,The Cage,The Cage: Season 1,2
Brazil,BR,2024-11-24,TV,7,Adoration,Adoration: Limited Series,1
Brazil,BR,2024-11-24,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,76
Brazil,BR,2024-11-24,TV,9,A Man on the Inside,A Man on the Inside: Season 1,1
Brazil,BR,2024-11-24,TV,10,DAN DA DAN,DAN DA DAN: Season 1,7
Brazil,BR,2024-11-17,TV,1,Jake Paul vs. Mike Tyson,,1
Brazil,BR,2024-11-17,TV,2,Cobra Kai,Cobra Kai: Season 6,5
Brazil,BR,2024-11-17,TV,3,The Cage,The Cage: Season 1,1
Brazil,BR,2024-11-17,TV,4,Arcane,Arcane: Season 2,2
Brazil,BR,2024-11-17,TV,5,Outer Banks,Outer Banks: Season 4,5
Brazil,BR,2024-11-17,TV,6,Sisters' Feud,Sisters' Feud: Season 1,1
Brazil,BR,2024-11-17,TV,7,Mr. Plankton,Mr. Plankton: Limited Series,1
Brazil,BR,2024-11-17,TV,8,DAN DA DAN,DAN DA DAN: Season 1,6
Brazil,BR,2024-11-17,TV,9,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,75
Brazil,BR,2024-11-17,TV,10,Bank Under Siege,Bank Under Siege: Limited Series,1
Brazil,BR,2024-11-10,TV,1,Outer Banks,Outer Banks: Season 4,4
Brazil,BR,2024-11-10,TV,2,Arcane,Arcane: Season 2,1
Brazil,BR,2024-11-10,TV,3,Children of the Church Steps,Children of the Church Steps: Limited Series,2
Brazil,BR,2024-11-10,TV,4,Murder Mindfully,Murder Mindfully: Season 1,1
Brazil,BR,2024-11-10,TV,5,DAN DA DAN,DAN DA DAN: Season 1,5
Brazil,BR,2024-11-10,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,74
Brazil,BR,2024-11-10,TV,7,Beauty in Black,Beauty in Black: Season 1,3
Brazil,BR,2024-11-10,TV,8,Don’t Come Home,Don’t Come Home: Limited Series,2
Brazil,BR,2024-11-10,TV,9,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,2
Brazil,BR,2024-11-10,TV,10,Young Sheldon,Young Sheldon: Season 7,2
Brazil,BR,2024-11-03,TV,1,Children of the Church Steps,Children of the Church Steps: Limited Series,1
Brazil,BR,2024-11-03,TV,2,Territory,Territory: Season 1,2
Brazil,BR,2024-11-03,TV,3,Beauty in Black,Beauty in Black: Season 1,2
Brazil,BR,2024-11-03,TV,4,"Go Ahead, Brother","Go Ahead, Brother: Season 1",1
Brazil,BR,2024-11-03,TV,5,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Hashira Training Arc,1
Brazil,BR,2024-11-03,TV,6,Don’t Come Home,Don’t Come Home: Limited Series,1
Brazil,BR,2024-11-03,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,73
Brazil,BR,2024-11-03,TV,8,DAN DA DAN,DAN DA DAN: Season 1,4
Brazil,BR,2024-11-03,TV,9,The Lincoln Lawyer,The Lincoln Lawyer: Season 3,3
Brazil,BR,2024-11-03,TV,10,Young Sheldon,Young Sheldon: Season 7,1
Brazil,BR,2024-10-27,TV,1,Territory,Territory: Season 1,1
Brazil,BR,2024-10-27,TV,2,One Against All,One Against All: Season 1,1
Brazil,BR,2024-10-27,TV,3,The Lincoln Lawyer,The Lincoln Lawyer: Season 3,2
Brazil,BR,2024-10-27,TV,4,Deceitful Love,Deceitful Love: Limited Series,3
Brazil,BR,2024-10-27,TV,5,One Against All,One Against All: Season 2,1
Brazil,BR,2024-10-27,TV,6,Outer Banks,Outer Banks: Season 4,3
Brazil,BR,2024-10-27,TV,7,DAN DA DAN,DAN DA DAN: Season 1,3
Brazil,BR,2024-10-27,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,72
Brazil,BR,2024-10-27,TV,9,Beauty in Black,Beauty in Black: Season 1,1
Brazil,BR,2024-10-27,TV,10,Love Next Door,Love Next Door: Limited Series,9
Brazil,BR,2024-10-20,TV,1,Deceitful Love,Deceitful Love: Limited Series,2
Brazil,BR,2024-10-20,TV,2,Outer Banks,Outer Banks: Season 4,2
Brazil,BR,2024-10-20,TV,3,The Lincoln Lawyer,The Lincoln Lawyer: Season 3,1
Brazil,BR,2024-10-20,TV,4,Love Next Door,Love Next Door: Limited Series,8
Brazil,BR,2024-10-20,TV,5,Nobody Wants This,Nobody Wants This: Season 1,4
Brazil,BR,2024-10-20,TV,6,DAN DA DAN,DAN DA DAN: Season 1,2
Brazil,BR,2024-10-20,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,71
Brazil,BR,2024-10-20,TV,8,Monsters,Monsters: The Lyle and Erik Menendez Story,5
Brazil,BR,2024-10-20,TV,9,Jurassic World: Chaos Theory,Jurassic World: Chaos Theory: Season 2,1
Brazil,BR,2024-10-20,TV,10,The Secret of the River,The Secret of the River: Season 1,1
Brazil,BR,2024-10-13,TV,1,Outer Banks,Outer Banks: Season 4,1
Brazil,BR,2024-10-13,TV,2,Deceitful Love,Deceitful Love: Limited Series,1
Brazil,BR,2024-10-13,TV,3,Nobody Wants This,Nobody Wants This: Season 1,3
Brazil,BR,2024-10-13,TV,4,The Amazing Digital Circus,The Amazing Digital Circus: Season 1,2
Brazil,BR,2024-10-13,TV,5,Monsters,Monsters: The Lyle and Erik Menendez Story,4
Brazil,BR,2024-10-13,TV,6,DAN DA DAN,DAN DA DAN: Season 1,1
Brazil,BR,2024-10-13,TV,7,Love Next Door,Love Next Door: Limited Series,7
Brazil,BR,2024-10-13,TV,8,Prison Break,Prison Break: Season 1,6
Brazil,BR,2024-10-13,TV,9,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,70
Brazil,BR,2024-10-13,TV,10,Prison Break,Prison Break: Season 2,5
Brazil,BR,2024-10-06,TV,1,Nobody Wants This,Nobody Wants This: Season 1,2
Brazil,BR,2024-10-06,TV,2,Monsters,Monsters: The Lyle and Erik Menendez Story,3
Brazil,BR,2024-10-06,TV,3,The Amazing Digital Circus,The Amazing Digital Circus: Season 1,1
Brazil,BR,2024-10-06,TV,4,Love Next Door,Love Next Door: Limited Series,6
Brazil,BR,2024-10-06,TV,5,Prison Break,Prison Break: Season 1,5
Brazil,BR,2024-10-06,TV,6,Prison Break,Prison Break: Season 2,4
Brazil,BR,2024-10-06,TV,7,The Resident,The Resident: Season 1,3
Brazil,BR,2024-10-06,TV,8,Prison Break,Prison Break: Season 3,4
Brazil,BR,2024-10-06,TV,9,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,69
Brazil,BR,2024-10-06,TV,10,Heartstopper,Heartstopper: Season 3,1
Brazil,BR,2024-09-29,TV,1,Monsters,Monsters: The Lyle and Erik Menendez Story,2
Brazil,BR,2024-09-29,TV,2,Nobody Wants This,Nobody Wants This: Season 1,1
Brazil,BR,2024-09-29,TV,3,The Resident,The Resident: Season 1,2
Brazil,BR,2024-09-29,TV,4,Prison Break,Prison Break: Season 1,4
Brazil,BR,2024-09-29,TV,5,Love Next Door,Love Next Door: Limited Series,5
Brazil,BR,2024-09-29,TV,6,Prison Break,Prison Break: Season 2,3
Brazil,BR,2024-09-29,TV,7,Prison Break,Prison Break: Season 3,3
Brazil,BR,2024-09-29,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,68
Brazil,BR,2024-09-29,TV,9,Prison Break,Prison Break: Season 4,2
Brazil,BR,2024-09-29,TV,10,Emily in Paris,Emily in Paris: Season 4,7
Brazil,BR,2024-09-22,TV,1,Emily in Paris,Emily in Paris: Season 4,6
Brazil,BR,2024-09-22,TV,2,Prison Break,Prison Break: Season 1,3
Brazil,BR,2024-09-22,TV,3,Monsters,Monsters: The Lyle and Erik Menendez Story,1
Brazil,BR,2024-09-22,TV,4,Love Next Door,Love Next Door: Limited Series,4
Brazil,BR,2024-09-22,TV,5,Prison Break,Prison Break: Season 2,2
Brazil,BR,2024-09-22,TV,6,The Perfect Couple,The Perfect Couple: Season 1,3
Brazil,BR,2024-09-22,TV,7,Prison Break,Prison Break: Season 3,2
Brazil,BR,2024-09-22,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,67
Brazil,BR,2024-09-22,TV,9,Prison Break,Prison Break: Season 4,1
Brazil,BR,2024-09-22,TV,10,The Resident,The Resident: Season 1,1
Brazil,BR,2024-09-15,TV,1,The Perfect Couple,The Perfect Couple: Season 1,2
Brazil,BR,2024-09-15,TV,2,Prison Break,Prison Break: Season 1,2
Brazil,BR,2024-09-15,TV,3,Emily in Paris,Emily in Paris: Season 4,5
Brazil,BR,2024-09-15,TV,4,Love Next Door,Love Next Door: Limited Series,3
Brazil,BR,2024-09-15,TV,5,Prison Break,Prison Break: Season 2,1
Brazil,BR,2024-09-15,TV,6,Breathless,Breathless: Season 1,3
Brazil,BR,2024-09-15,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,66
Brazil,BR,2024-09-15,TV,8,Hot Wheels Let's Race,Hot Wheels Let's Race: Season 2,1
Brazil,BR,2024-09-15,TV,9,Prison Break,Prison Break: Season 3,1
Brazil,BR,2024-09-15,TV,10,The Accident,The Accident: Season 1,4
Brazil,BR,2024-09-08,TV,1,The Perfect Couple,The Perfect Couple: Season 1,1
Brazil,BR,2024-09-08,TV,2,Breathless,Breathless: Season 1,2
Brazil,BR,2024-09-08,TV,3,Love Next Door,Love Next Door: Limited Series,2
Brazil,BR,2024-09-08,TV,4,Prison Break,Prison Break: Season 1,1
Brazil,BR,2024-09-08,TV,5,The Accident,The Accident: Season 1,3
Brazil,BR,2024-09-08,TV,6,KAOS,,1
Brazil,BR,2024-09-08,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,65
Brazil,BR,2024-09-08,TV,8,Back to 15,Back to 15: Season 3,3
Brazil,BR,2024-09-08,TV,9,Emily in Paris,Emily in Paris: Season 4,4
Brazil,BR,2024-09-08,TV,10,Romance in the House,Romance in the House: Limited Series,5
Brazil,BR,2024-09-01,TV,1,The Accident,The Accident: Season 1,2
Brazil,BR,2024-09-01,TV,2,Back to 15,Back to 15: Season 3,2
Brazil,BR,2024-09-01,TV,3,Love Next Door,Love Next Door: Limited Series,1
Brazil,BR,2024-09-01,TV,4,Emily in Paris,Emily in Paris: Season 4,3
Brazil,BR,2024-09-01,TV,5,Breathless,Breathless: Season 1,1
Brazil,BR,2024-09-01,TV,6,Back to 15,Back to 15: Season 1,7
Brazil,BR,2024-09-01,TV,7,Back to 15,Back to 15: Season 2,5
Brazil,BR,2024-09-01,TV,8,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,64
Brazil,BR,2024-09-01,TV,9,Mermaid Magic,Mermaid Magic: Season 1,2
Brazil,BR,2024-09-01,TV,10,Romance in the House,Romance in the House: Limited Series,4
Brazil,BR,2024-08-25,TV,1,Back to 15,Back to 15: Season 3,1
Brazil,BR,2024-08-25,TV,2,Emily in Paris,Emily in Paris: Season 4,2
Brazil,BR,2024-08-25,TV,3,The Accident,The Accident: Season 1,1
Brazil,BR,2024-08-25,TV,4,Back to 15,Back to 15: Season 1,6
Brazil,BR,2024-08-25,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,63
Brazil,BR,2024-08-25,TV,6,American Murder: Laci Peterson,American Murder: Laci Peterson: Season 1,2
Brazil,BR,2024-08-25,TV,7,Back to 15,Back to 15: Season 2,4
Brazil,BR,2024-08-25,TV,8,Romance in the House,Romance in the House: Limited Series,3
Brazil,BR,2024-08-25,TV,9,Wyatt Earp and The Cowboy War,Wyatt Earp and The Cowboy War: Season 1,1
Brazil,BR,2024-08-25,TV,10,Mermaid Magic,Mermaid Magic: Season 1,1
Brazil,BR,2024-08-18,TV,1,Emily in Paris,Emily in Paris: Season 4,1
Brazil,BR,2024-08-18,TV,2,The Umbrella Academy,The Umbrella Academy: Season 4,2
Brazil,BR,2024-08-18,TV,3,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,62
Brazil,BR,2024-08-18,TV,4,Romance in the House,Romance in the House: Limited Series,2
Brazil,BR,2024-08-18,TV,5,Outlander,Outlander: Season 7,1
Brazil,BR,2024-08-18,TV,6,A Good Girl's Guide to Murder,A Good Girl's Guide to Murder: Season 1,3
Brazil,BR,2024-08-18,TV,7,American Murder: Laci Peterson,American Murder: Laci Peterson: Season 1,1
Brazil,BR,2024-08-18,TV,8,Desperate Lies,Desperate Lies: Season 1,7
Brazil,BR,2024-08-18,TV,9,Simone Biles Rising,Simone Biles Rising: Season 1,3
Brazil,BR,2024-08-18,TV,10,Gabby's Dollhouse,Gabby's Dollhouse: Season 10,2
Brazil,BR,2024-08-11,TV,1,A Good Girl's Guide to Murder,A Good Girl's Guide to Murder: Season 1,2
Brazil,BR,2024-08-11,TV,2,The Umbrella Academy,The Umbrella Academy: Season 4,1
Brazil,BR,2024-08-11,TV,3,Simone Biles Rising,Simone Biles Rising: Season 1,2
Brazil,BR,2024-08-11,TV,4,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,61
Brazil,BR,2024-08-11,TV,5,Gabby's Dollhouse,Gabby's Dollhouse: Season 10,1
Brazil,BR,2024-08-11,TV,6,Desperate Lies,Desperate Lies: Season 1,6
Brazil,BR,2024-08-11,TV,7,Elite,Elite: Season 8,3
Brazil,BR,2024-08-11,TV,8,Cobra Kai,Cobra Kai: Season 6,4
Brazil,BR,2024-08-11,TV,9,Romance in the House,Romance in the House: Limited Series,1
Brazil,BR,2024-08-11,TV,10,Miss Night and Day,Miss Night and Day: Limited Series,4
Brazil,BR,2024-08-04,TV,1,A Good Girl's Guide to Murder,A Good Girl's Guide to Murder: Season 1,1
Brazil,BR,2024-08-04,TV,2,Elite,Elite: Season 8,2
Brazil,BR,2024-08-04,TV,3,Simone Biles Rising,Simone Biles Rising: Season 1,1
Brazil,BR,2024-08-04,TV,4,Desperate Lies,Desperate Lies: Season 1,5
Brazil,BR,2024-08-04,TV,5,Cobra Kai,Cobra Kai: Season 6,3
Brazil,BR,2024-08-04,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,60
Brazil,BR,2024-08-04,TV,7,Miss Night and Day,Miss Night and Day: Limited Series,3
Brazil,BR,2024-08-04,TV,8,Master of the House,Master of the House: Limited Series,3
Brazil,BR,2024-08-04,TV,9,Vikings: Valhalla,Vikings: Valhalla: Season 3,4
Brazil,BR,2024-08-04,TV,10,The Decameron,The Decameron: Limited Series,1
Brazil,BR,2024-07-28,TV,1,Cobra Kai,Cobra Kai: Season 6,2
Brazil,BR,2024-07-28,TV,2,Desperate Lies,Desperate Lies: Season 1,4
Brazil,BR,2024-07-28,TV,3,Master of the House,Master of the House: Limited Series,2
Brazil,BR,2024-07-28,TV,4,Elite,Elite: Season 8,1
Brazil,BR,2024-07-28,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,59
Brazil,BR,2024-07-28,TV,6,Vikings: Valhalla,Vikings: Valhalla: Season 3,3
Brazil,BR,2024-07-28,TV,7,Cobra Kai,Cobra Kai: Season 1,1
Brazil,BR,2024-07-28,TV,8,Another Self,Another Self: Season 2,3
Brazil,BR,2024-07-28,TV,9,Miss Night and Day,Miss Night and Day: Limited Series,2
Brazil,BR,2024-07-28,TV,10,Too Hot to Handle,Too Hot to Handle: Season 6,1
Brazil,BR,2024-07-21,TV,1,Cobra Kai,Cobra Kai: Season 6,1
Brazil,BR,2024-07-21,TV,2,Desperate Lies,Desperate Lies: Season 1,3
Brazil,BR,2024-07-21,TV,3,Vikings: Valhalla,Vikings: Valhalla: Season 3,2
Brazil,BR,2024-07-21,TV,4,Master of the House,Master of the House: Limited Series,1
Brazil,BR,2024-07-21,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,58
Brazil,BR,2024-07-21,TV,6,Another Self,Another Self: Season 2,2
Brazil,BR,2024-07-21,TV,7,Supacell,Supacell: Season 1,4
Brazil,BR,2024-07-21,TV,8,Vikings: Valhalla,Vikings: Valhalla: Season 1,5
Brazil,BR,2024-07-21,TV,9,Miss Night and Day,Miss Night and Day: Limited Series,1
Brazil,BR,2024-07-21,TV,10,Another Self,Another Self: Season 1,3
Brazil,BR,2024-07-14,TV,1,Desperate Lies,Desperate Lies: Season 1,2
Brazil,BR,2024-07-14,TV,2,Supacell,Supacell: Season 1,3
Brazil,BR,2024-07-14,TV,3,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 4,4
Brazil,BR,2024-07-14,TV,4,Vikings: Valhalla,Vikings: Valhalla: Season 3,1
Brazil,BR,2024-07-14,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,57
Brazil,BR,2024-07-14,TV,6,Bridgerton,Bridgerton: Season 3,9
Brazil,BR,2024-07-14,TV,7,A Body that Works,A Body that Works: Season 1,2
Brazil,BR,2024-07-14,TV,8,Another Self,Another Self: Season 2,1
Brazil,BR,2024-07-14,TV,9,The Man with 1000 Kids,The Man with 1000 Kids: Limited Series,1
Brazil,BR,2024-07-14,TV,10,Young Sheldon,Young Sheldon: Season 1,4
Brazil,BR,2024-07-07,TV,1,Supacell,Supacell: Season 1,2
Brazil,BR,2024-07-07,TV,2,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 4,3
Brazil,BR,2024-07-07,TV,3,Desperate Lies,Desperate Lies: Season 1,1
Brazil,BR,2024-07-07,TV,4,A Body that Works,A Body that Works: Season 1,1
Brazil,BR,2024-07-07,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,56
Brazil,BR,2024-07-07,TV,6,Bridgerton,Bridgerton: Season 3,8
Brazil,BR,2024-07-07,TV,7,Òlòtūré: The Journey,Òlòtūré: The Journey: Season 1,1
Brazil,BR,2024-07-07,TV,8,Lucas the Spider,Lucas the Spider: Season 1,2
Brazil,BR,2024-07-07,TV,9,Dear Child,Dear Child: Limited Series,6
Brazil,BR,2024-07-07,TV,10,Savage Beauty,Savage Beauty: Season 2,1
Brazil,BR,2024-06-30,TV,1,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 4,2
Brazil,BR,2024-06-30,TV,2,Supacell,Supacell: Season 1,1
Brazil,BR,2024-06-30,TV,3,Gangs of Galicia,Gangs of Galicia: Season 1,2
Brazil,BR,2024-06-30,TV,4,Bridgerton,Bridgerton: Season 3,7
Brazil,BR,2024-06-30,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,55
Brazil,BR,2024-06-30,TV,6,Between Lands,Between Lands: Season 1,1
Brazil,BR,2024-06-30,TV,7,Lucas the Spider,Lucas the Spider: Season 1,1
Brazil,BR,2024-06-30,TV,8,Sweet Tooth,Sweet Tooth: Season 3,4
Brazil,BR,2024-06-30,TV,9,Little Angel,Little Angel: Volume 5,1
Brazil,BR,2024-06-30,TV,10,Raising Voices,Raising Voices: Limited Series,5
Brazil,BR,2024-06-23,TV,1,Bridgerton,Bridgerton: Season 3,6
Brazil,BR,2024-06-23,TV,2,Love Is Blind: Brazil,Love Is Blind: Brazil: Season 4,1
Brazil,BR,2024-06-23,TV,3,Sweet Tooth,Sweet Tooth: Season 3,3
Brazil,BR,2024-06-23,TV,4,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,54
Brazil,BR,2024-06-23,TV,5,Raising Voices,Raising Voices: Limited Series,4
Brazil,BR,2024-06-23,TV,6,Bridgerton,Bridgerton: Season 1,10
Brazil,BR,2024-06-23,TV,7,Gangs of Galicia,Gangs of Galicia: Season 1,1
Brazil,BR,2024-06-23,TV,8,Bridgerton,Bridgerton: Season 2,11
Brazil,BR,2024-06-23,TV,9,Hierarchy,Hierarchy: Limited Series,3
Brazil,BR,2024-06-23,TV,10,Geek Girl,Geek Girl: Season 1,4
Brazil,BR,2024-06-16,TV,1,Bridgerton,Bridgerton: Season 3,5
Brazil,BR,2024-06-16,TV,2,Sweet Tooth,Sweet Tooth: Season 3,2
Brazil,BR,2024-06-16,TV,3,Hierarchy,Hierarchy: Limited Series,2
Brazil,BR,2024-06-16,TV,4,Raising Voices,Raising Voices: Limited Series,3
Brazil,BR,2024-06-16,TV,5,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,53
Brazil,BR,2024-06-16,TV,6,Geek Girl,Geek Girl: Season 1,3
Brazil,BR,2024-06-16,TV,7,The Atypical Family,The Atypical Family: Limited Series,3
Brazil,BR,2024-06-16,TV,8,Bridgerton,Bridgerton: Season 1,9
Brazil,BR,2024-06-16,TV,9,Eric,Eric: Limited Series,3
Brazil,BR,2024-06-16,TV,10,Sweet Tooth,Sweet Tooth: Season 1,4
Brazil,BR,2024-06-09,TV,1,Raising Voices,Raising Voices: Limited Series,2
Brazil,BR,2024-06-09,TV,2,Sweet Tooth,Sweet Tooth: Season 3,1
Brazil,BR,2024-06-09,TV,3,Geek Girl,Geek Girl: Season 1,2
Brazil,BR,2024-06-09,TV,4,Bridgerton,Bridgerton: Season 3,4
Brazil,BR,2024-06-09,TV,5,Eric,Eric: Limited Series,2
Brazil,BR,2024-06-09,TV,6,Hierarchy,Hierarchy: Limited Series,1
Brazil,BR,2024-06-09,TV,7,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,52
Brazil,BR,2024-06-09,TV,8,How to Ruin Love,How to Ruin Love: The Proposal,1
Brazil,BR,2024-06-09,TV,9,Monster High,Monster High: Season 1,1
Brazil,BR,2024-06-09,TV,10,The Atypical Family,The Atypical Family: Limited Series,2
Brazil,BR,2024-06-02,TV,1,Bridgerton,Bridgerton: Season 3,3
Brazil,BR,2024-06-02,TV,2,Jurassic World: Chaos Theory,Jurassic World: Chaos Theory: Season 1,2
Brazil,BR,2024-06-02,TV,3,Raising Voices,Raising Voices: Limited Series,1
Brazil,BR,2024-06-02,TV,4,Bridgerton,Bridgerton: Season 2,10
Brazil,BR,2024-06-02,TV,5,Bridgerton,Bridgerton: Season 1,8
Brazil,BR,2024-06-02,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,51
Brazil,BR,2024-06-02,TV,7,The Atypical Family,The Atypical Family: Limited Series,1
Brazil,BR,2024-06-02,TV,8,Eric,Eric: Limited Series,1
Brazil,BR,2024-06-02,TV,9,Geek Girl,Geek Girl: Season 1,1
Brazil,BR,2024-06-02,TV,10,Queen Charlotte: A Bridgerton Story,,7
Brazil,BR,2024-05-26,TV,1,Bridgerton,Bridgerton: Season 3,2
Brazil,BR,2024-05-26,TV,2,Bridgerton,Bridgerton: Season 1,7
Brazil,BR,2024-05-26,TV,3,Bridgerton,Bridgerton: Season 2,9
Brazil,BR,2024-05-26,TV,4,Jurassic World: Chaos Theory,Jurassic World: Chaos Theory: Season 1,1
Brazil,BR,2024-05-26,TV,5,Baby Reindeer,Baby Reindeer: Limited Series,6
Brazil,BR,2024-05-26,TV,6,Lottie Dottie Chicken,Lottie Dottie Chicken: 2ª temporada,50
Brazil,BR,2024-05-26,TV,7,Queen Charlotte: A Bridgerton Story,,6
Brazil,BR,2024-05-26,TV,8,"Thank You, Next","Thank You, Next: Season 1",3
Brazil,BR,2024-05-26,TV,9,S.W.A.T.,S.W.A.T.: Season 1,4
Brazil,BR,2024-05-26,TV,10,The 8 Show,The 8 Show: Limited Series,1
